brand,title,price,mrp,discount_pct,rating,review_count,product_url,asin
Skybags,-67%,3649.0,,,4.2,,https://aax-eu-zaz.amazon.in/x/c/JBJXJfy0i7CHqGlgWTmVbAUAAAGdJ8r3YQoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDIgICCaigc5/clv1c_ek-wBPf3Vcba3jI2mAX3I_BwCrM5kGj0MPSX7we1NaF-228O8FzApv6G-y-UY8bFT9c_t4GuRbzUCEwhp0LGeOgQK5CM-09zPXTpiu2A0K4mCIlySwpPjAPuphF0J3skTY6IBoY5ln9l7rXvRhEkWPKQqH2ek2X6EsUyyyaW4CZOWO4cDdrIYgsKYyxHEW5JAH8z5fIHv4RP0PHLqkJQwkbSTzsvVB6i7Pv0zD7uMOk67YTiTjTqp5HHZvPfjluHywojHqDqm8EyVYLjZeB2ItJBIHvJZVFpMpj_5izkOBT93fDD66S6xX-dPqhouAn86ZKUhP41NCVjM0sEOqtfSlZ5WieRBmo85pB-w3XaUFoN2fTSrorAZ0JXAlGJXPQ0R4oUHkJifnGAWy11WZ2BOl8L6jDmR8i6WlMQXI6-pMnsOKI-_1ZURw9_LwcHwYd1GqxuJTLSaTOwEOtlmNy2z7fEIOg9IYc4fSgPRGev4PSL50zoL5raSE_5aRek13U2D95dkZaoHhezN95im98mjA7dN3LUoAZdM5eZsvNsUCyxJS2bNDBmQKW0s4aRi0iWDx1wgC07Gc8i_HNehZ6m1-a3axK-wR_4xoB4uqAyhfHb-GXjaW9b66n6TiszLQcE7eBl_BfchwCnG7nAH_kRUaCyXKClkOsTSV23XX6umnJV3OTWVWkgFaIu-00-E5JYOw0-bhn-IUEDrM7BJs6Z_pX7FSg7MNg5II3MxFwh739CVl_C0duHmsaFAmwS3iTwsuqo50r2Pp7E7Pke94l5lMcPBl1-Th_5kDA4_ZoiIpmH-9R0ZD5-oVd5F3jrcUq-ad_Aajifc46vhUz-DUxXwyZznzXZHP5iTNF7w99L0rQhTN6ucml3K4ZOELGIifIIyu2jn_LDQaOFoTMRtFqbjil98s_W2ph2FW2UlXhsoO6io5IRHi7yNM1W5K-UQ53ie28Efo87bhQbY-P5INLNdLSxFe05Uwwalc27E9daX2LVbIQHYQnz0y9WLtC2uuVJmLLRi1pNht4f0SkI000ns1oo00mRdIAaLdgb-wI_0QR8vvxSJxrYpiQ6n8Mye0YnnGuMk1-MpvNecWSsOcTHFIaQ20fO5E0Xb935th7R8iOG507KYjd6g4FRibQv7LWCpdCaQH7UFLHUq4eU_e3WDbbds41VLI576qJl-XaQjccBkjj8K6ug0oYi5EZHFkPbf-qHrCHPSljS_WM7AcX8h22aQL7mxMoU81JH8CvsOoyuIPZ3RaVwe-k9octfcBirDhYZ5ZbtIcBTBFCqNa61OMkGT2EwwDWfYXBMwFzgSpWPWaqbiLaBnnB8kBwFmXTezOM8LOJtQUfTfEtG6GnOtv_JLYUHA4Wr5C08bFyo7zcC_cUeFnXLZErjyWz_Tv7mhXHDm-8Wh_974Ja9-C2kY3h4bQ_-gn12_nIHNXqfGMIk0EIc2rMq5-wxw9U30iPazpUGWtLtm70vO_Ss6S-i8p_HsZOSLOX2XZduOaksUlKuYSaQHlEf37BiV0VDRIq1wSw3zgvr9al5oAde-5nroLQH1-g6c7lwYZVPnqXCR5spI-jeQzTp3xE_-NsPQ6GTBNBiKg7x5w_lb4KhH3IqZ4WaIcB9DIqyDhhSrbHqRyiu0E8BwIh0H_K-BB1njGNqWe7diP8AyaoiQusaFaM36ztl5fLqW-s1e_73kOudKMHVXsk2Jrc/https://www.amazon.in/gp/aw/d/B0C8ZF42YV/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=9780fd88f0cffea545589bb257c49485&hsa_cr_id=0&qid=1774489106&sr=1-3-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=le66zTwtUf&ref_=sbx_s_sparkle_sbtcd_asin_2_bkgd&pd_rd_w=Onv5y&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=AVDKSGSW34F4DFC731Q4&pd_rd_wg=bblt7&pd_rd_r=16f81a6f-9eb5-42fa-9422-539b0c173a43,B0C8ZF42YV
Skybags,Safari,4999.0,27997.0,82.0,4.1,5,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODMwMTM1MDQ4MTM5NDgzOjE3NzQ0ODkxMDY6c3BfYXRmOjMwMDczNDMwNzAyMzQzMjo6MDo6&url=%2FSafari-Polypropylene-Wheeling-Suitcase-Flintstone%2Fdp%2FB0FLYGLKYQ%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.XzVehHMTCz2kvErcl1o2G8-DnjW-rg3x9vMIyMMcdaIE31u7HwWCJAHlimkU-aIxFykcD7_TUPeYrzfVAztzu0AyjQv3MF6fKAj7tJcjZ59ZI8Yi9Cz9DJmHsaxJ_7TwO3O6E0IVCsclksshiS8W86aGLp2Jfjds3XA1g7yCQLf7YMzZaNVNQUz-9ao-o05DMr0hlWHOTzXbs2tQOJX7lDZ3ijdJdi0w7AoFGKR2Vyzu20gcsRocA-L-APjcqa3xQssL-ZmyW3639MVbIPVsbhxCx-_nC54MlvZJN5VOX2c.T79RiZlfHEBjq7Zdh69Bddmj2p0rnbtunNNCSssO3fA%26dib_tag%3Dse%26keywords%3DSkybags%2Bluggage%26qid%3D1774489106%26sr%3D8-1-spons%26aref%3DTEB7t7Z79J%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=TEB7t7Z79J&sp_cr=ZAZ,B0FLYGLKYQ
Skybags,Skybags,2749.0,7790.0,65.0,4.2,18,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODMwMTM1MDQ4MTM5NDgzOjE3NzQ0ODkxMDY6c3BfYXRmOjMwMDE1NzM3NjAwMjYzMjo6MDo6&url=%2FSkybags-Rubik-Polyester-Softsided-Luggage%2Fdp%2FB07Z9WGXZD%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.XzVehHMTCz2kvErcl1o2G8-DnjW-rg3x9vMIyMMcdaIE31u7HwWCJAHlimkU-aIxFykcD7_TUPeYrzfVAztzu0AyjQv3MF6fKAj7tJcjZ59ZI8Yi9Cz9DJmHsaxJ_7TwO3O6E0IVCsclksshiS8W86aGLp2Jfjds3XA1g7yCQLf7YMzZaNVNQUz-9ao-o05DMr0hlWHOTzXbs2tQOJX7lDZ3ijdJdi0w7AoFGKR2Vyzu20gcsRocA-L-APjcqa3xQssL-ZmyW3639MVbIPVsbhxCx-_nC54MlvZJN5VOX2c.T79RiZlfHEBjq7Zdh69Bddmj2p0rnbtunNNCSssO3fA%26dib_tag%3Dse%26keywords%3DSkybags%2Bluggage%26qid%3D1774489106%26sr%3D8-2-spons%26aref%3Dby1WAF8zDX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=by1WAF8zDX&sp_cr=ZAZ,B07Z9WGXZD
Skybags,Urban Jungle,5895.0,7865.0,25.0,4.3,399,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODMwMTM1MDQ4MTM5NDgzOjE3NzQ0ODkxMDY6c3BfYXRmOjMwMDc5MDEzODIwNDIzMjo6MDo6&url=%2FUrban-Jungle-Hardside-Polycarbonate-Travelling%2Fdp%2FB0D7981Z36%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.XzVehHMTCz2kvErcl1o2G8-DnjW-rg3x9vMIyMMcdaIE31u7HwWCJAHlimkU-aIxFykcD7_TUPeYrzfVAztzu0AyjQv3MF6fKAj7tJcjZ59ZI8Yi9Cz9DJmHsaxJ_7TwO3O6E0IVCsclksshiS8W86aGLp2Jfjds3XA1g7yCQLf7YMzZaNVNQUz-9ao-o05DMr0hlWHOTzXbs2tQOJX7lDZ3ijdJdi0w7AoFGKR2Vyzu20gcsRocA-L-APjcqa3xQssL-ZmyW3639MVbIPVsbhxCx-_nC54MlvZJN5VOX2c.T79RiZlfHEBjq7Zdh69Bddmj2p0rnbtunNNCSssO3fA%26dib_tag%3Dse%26keywords%3DSkybags%2Bluggage%26qid%3D1774489106%26sr%3D8-3-spons%26aref%3DNTieyR35L7%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=NTieyR35L7&sp_cr=ZAZ,B0D7981Z36
Skybags,Safari,3599.0,15999.0,78.0,4.0,15,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODMwMTM1MDQ4MTM5NDgzOjE3NzQ0ODkxMDY6c3BfYXRmOjMwMDUyNTUwMzgxOTMzMjo6MDo6&url=%2FSafari-Polycarbonate-Organized-Interior-Suitcase%2Fdp%2FB097B4JTKH%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.XzVehHMTCz2kvErcl1o2G8-DnjW-rg3x9vMIyMMcdaIE31u7HwWCJAHlimkU-aIxFykcD7_TUPeYrzfVAztzu0AyjQv3MF6fKAj7tJcjZ59ZI8Yi9Cz9DJmHsaxJ_7TwO3O6E0IVCsclksshiS8W86aGLp2Jfjds3XA1g7yCQLf7YMzZaNVNQUz-9ao-o05DMr0hlWHOTzXbs2tQOJX7lDZ3ijdJdi0w7AoFGKR2Vyzu20gcsRocA-L-APjcqa3xQssL-ZmyW3639MVbIPVsbhxCx-_nC54MlvZJN5VOX2c.T79RiZlfHEBjq7Zdh69Bddmj2p0rnbtunNNCSssO3fA%26dib_tag%3Dse%26keywords%3DSkybags%2Bluggage%26qid%3D1774489106%26sr%3D8-4-spons%26aref%3Dbc21KKV8Zo%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=bc21KKV8Zo&sp_cr=ZAZ,B097B4JTKH
Skybags,Skybags,3099.0,9050.0,66.0,4.2,18,https://www.amazon.in/Skybags-Polyester-Softsided-Luggage-STRUB78EBLU/dp/B07HCRSLFY/ref=sr_1_5?dib=eyJ2IjoiMSJ9.XzVehHMTCz2kvErcl1o2G8-DnjW-rg3x9vMIyMMcdaIE31u7HwWCJAHlimkU-aIxFykcD7_TUPeYrzfVAztzu0AyjQv3MF6fKAj7tJcjZ59ZI8Yi9Cz9DJmHsaxJ_7TwO3O6E0IVCsclksshiS8W86aGLp2Jfjds3XA1g7yCQLf7YMzZaNVNQUz-9ao-o05DMr0hlWHOTzXbs2tQOJX7lDZ3ijdJdi0w7AoFGKR2Vyzu20gcsRocA-L-APjcqa3xQssL-ZmyW3639MVbIPVsbhxCx-_nC54MlvZJN5VOX2c.T79RiZlfHEBjq7Zdh69Bddmj2p0rnbtunNNCSssO3fA&dib_tag=se&keywords=Skybags+luggage&qid=1774489106&sr=8-5,B07HCRSLFY
Skybags,Skybags,2599.0,9100.0,71.0,4.2,21,https://www.amazon.in/Skybags-Trooper-Luggage-Resetable-Combination/dp/B0C8ZD8KNP/ref=sr_1_6?dib=eyJ2IjoiMSJ9.XzVehHMTCz2kvErcl1o2G8-DnjW-rg3x9vMIyMMcdaIE31u7HwWCJAHlimkU-aIxFykcD7_TUPeYrzfVAztzu0AyjQv3MF6fKAj7tJcjZ59ZI8Yi9Cz9DJmHsaxJ_7TwO3O6E0IVCsclksshiS8W86aGLp2Jfjds3XA1g7yCQLf7YMzZaNVNQUz-9ao-o05DMr0hlWHOTzXbs2tQOJX7lDZ3ijdJdi0w7AoFGKR2Vyzu20gcsRocA-L-APjcqa3xQssL-ZmyW3639MVbIPVsbhxCx-_nC54MlvZJN5VOX2c.T79RiZlfHEBjq7Zdh69Bddmj2p0rnbtunNNCSssO3fA&dib_tag=se&keywords=Skybags+luggage&qid=1774489106&sr=8-6,B0C8ZD8KNP
Skybags,Skybags,2199.0,6450.0,66.0,4.2,2,https://www.amazon.in/Skybags-Luggage-Printed-Trolley-Combination/dp/B0C8ZNNCQW/ref=sr_1_7?dib=eyJ2IjoiMSJ9.XzVehHMTCz2kvErcl1o2G8-DnjW-rg3x9vMIyMMcdaIE31u7HwWCJAHlimkU-aIxFykcD7_TUPeYrzfVAztzu0AyjQv3MF6fKAj7tJcjZ59ZI8Yi9Cz9DJmHsaxJ_7TwO3O6E0IVCsclksshiS8W86aGLp2Jfjds3XA1g7yCQLf7YMzZaNVNQUz-9ao-o05DMr0hlWHOTzXbs2tQOJX7lDZ3ijdJdi0w7AoFGKR2Vyzu20gcsRocA-L-APjcqa3xQssL-ZmyW3639MVbIPVsbhxCx-_nC54MlvZJN5VOX2c.T79RiZlfHEBjq7Zdh69Bddmj2p0rnbtunNNCSssO3fA&dib_tag=se&keywords=Skybags+luggage&qid=1774489106&sr=8-7,B0C8ZNNCQW
VIP,"Safari Cabin Pentagon Pro 8 Wheels 55Cm Trolley Bag Hard Case Polypropylene, 360º Wheeling Carry on Luggage for Men & Women, Suitcase for Travel, Navy",1869.0,,,4.2,,https://aax-eu-zaz.amazon.in/x/c/JN3du8RXmjWcgDMFPEsNtzEAAAGdJ87MgAoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICDpV_YK/clv1c_ek-wBPHXbcbW3kaJGZWIyd59BH4Gt3Ax_ogsJL382AE_l-f22LYqmZtNaFg4zGV23_KLrA4WooH5EXkSmE_zeNIIrF6gOXp137ogRwXXnsRVB6EBGngGLVjrwM00Z_AzgopvJSGySksGhWmgXWwJyZpIocd8VtXtkPTm60eaTcQYVnYbSlZQXzrn1OdsvpKm1EYBed6Nz8cJUebLtHoQIifSTzuvVB-jhlcAOyQ1qRI67YTigGaGzV57_pCRSN2KhJJOfI6IW8EqgXg0NxR7HA1pfLLsHgx3nG5SVRZozkmmzAA1jCYhnH0rnmV0a6e2xM8gmkChgzvDaeiG8FZ6Kd6x0EaMZ46_5peHw3naUFoN3ffCThd1g_DG2MjxB0FHrap9payGfa4yTc0jUsGh8n12riK-UnPcEOVln_vWy70Ynk7yb1EUxoYCHWdr3H7BA3rnPvf6tbX5MuQ8dmSOHmS37AvXNJGxBRDhZ6jXXRqGBT4RDlJxaTI_ZhPYFVlDyh3-TqD8v40j5wWFPCSlb1l2OODPO7gwLVB19RxZub8LLnaWlFJ5qsfNaGp_DabHMDgwnpbwdNUb_fcb3cAX-Dpy-sq3r_Qr5NVs9MMNHbiS8T37iyhXdJsNGn3sgwI9TWUrkT5l7Ky7K4DhMZfyij-hEY7k5PcIm4ZRU7al-cn6mRB7ndvUJV7e0VAhkwIA2PlXxTp-52iaTEngJvqZf_Qx1mq7ePllTqK9lJZ0qF4Uy6VeMYHPKcjghlJ_4qnpgigW1NEoBWjhUlCN3sgh8UwNe_bXPa08kbs6-boWHeqZ9yR0Yn6FOMXZtQx1SgKV1_uLfMVG-gJQR5d_uOiZqU141dytz1wYAdZcxu1yZEfkcrZBjhOfSJcwl2FB5lMqv4Lb5nMovROBLWsUWEjWTSzxLdUI0xpCyCgs9aimC2jPP3Kz6j2MQKTIyfqmU6TCWdin8wjoSpvzpmyJ1piTGxGBBArX-5xjs98BAaHKa5rdQahmx1IXZmzMM0tawfwIv8o8mPyon_RxsJUQABG1QE1M1YspFhuqTj43lk8-Kmkjhk1UqK8czvOx0EnTGJnOJvVW5ztPqrYs4Tp4rXh2KIIk6o-3yBzJE6S9bH2wmgFmVL5o4Yn9UzbHRecSko0ucD7U5xu5vPlu5X9dO8Gx9H5MRjs0O15V--Bp8aOV1FfR3-31b_9Wx7x42KCWtHQg7yBe8GMTsRENtTJ673SJIRei14CiCMLM9KZDHYY1wUHIU619IvI7gZfmNjCzOREWEC49kaCpeOWTOnuBAgkDJz_NQ8rGln8qBX62lK4rFUvoQ2kiJfkQaPsppj6te5qWYv-1KX-UC-d5X7AlDKEsl4JyUOBTT5KGDBq5DjWnS_PsXuSfnfROZN-cyS9kIuz7VdD5GwQfV0zzlGhDeAp4iGTHW1yZe8eU_gBjpBoAuAxv8S7HicVFuAIxuWN-jcYGfqibLrKDx2ij92inu8EXnXugsQrBxvtldFEzTp6O7FPigxFmqHWvLZYvh3L1lNANG9PXcT2yzLhZxHlv1UIiTwHRpAMVDZkw5t3uyWMPZcQvVhmTWqHy-j1WJGzLkSr8YZROC4GN4cQC5_h7KWeZIjzQcPClF2foncGAMZEqGK7lWYbpRoY9ZZXnjghiGCa6Dd8WynFXUvIBPIqhoKDlb3xMP7_6stkfStXELenL/https://www.amazon.in/gp/aw/d/B097BG6DX1/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=471a08d4c42cbe16dbf358762716b791&hsa_cr_id=0&qid=1774489357&sr=1-1-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=RIoglrS7x7&ref_=sbx_s_sparkle_sbtcd_asin_0_bkgd&pd_rd_w=ALnPU&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=FJ79MY4RG2QQZW4D3V8E&pd_rd_wg=WwRMl&pd_rd_r=d50897fe-eb26-4147-b1b8-3ccf68570530,B097BG6DX1
VIP,"Safari Cabin Polycarbonate Spinner Thorium Neo 8 Wheels 55Cm Size Trolley Bag, Hard Case, 360º Wheeling Carry-On Luggage for Men & Women, Travel Bag, Suitcase for Travel, Dusk Green",2099.0,,,4.0,,https://aax-eu-zaz.amazon.in/x/c/JN3du8RXmjWcgDMFPEsNtzEAAAGdJ87MgAoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICDpV_YK/clv1c_ek-wBPHXbcbW3kaJGZWIyd59BH4Gt3Ax_ogsJL382AE_l-f22LYqmZtNaFg4zGV23_KLrA4WooH5EXkSmE_zeNIIrF6gOXp137ogRwXXnsRVB6EBGngGLVjrwM00Z_AzgopvJSGySksGhWmgXWwJyZpIocd8VtXtkPTm60eaTcQYVnYbSlZQXzrn1OdsvpKm1EYBed6Nz8cJUebLtHoQIifSTzuvVB-jhlcAOyQ1qRI67YTigGaGzV57_pCRSN2KhJJOfI6IW8EqgXg0NxR7HA1pfLLsHgx3nG5SVRZozkmmzAA1jCYhnH0rnmV0a6e2xM8gmkChgzvDaeiG8FZ6Kd6x0EaMZ46_5peHw3naUFoN3ffCThd1g_DG2MjxB0FHrap9payGfa4yTc0jUsGh8n12riK-UnPcEOVln_vWy70Ynk7yb1EUxoYCHWdr3H7BA3rnPvf6tbX5MuQ8dmSOHmS37AvXNJGxBRDhZ6jXXRqGBT4RDlJxaTI_ZhPYFVlDyh3-TqD8v40j5wWFPCSlb1l2OODPO7gwLVB19RxZub8LLnaWlFJ5qsfNaGp_DabHMDgwnpbwdNUb_fcb3cAX-Dpy-sq3r_Qr5NVs9MMNHbiS8T37iyhXdJsNGn3sgwI9TWUrkT5l7Ky7K4DhMZfyij-hEY7k5PcIm4ZRU7al-cn6mRB7ndvUJV7e0VAhkwIA2PlXxTp-52iaTEngJvqZf_Qx1mq7ePllTqK9lJZ0qF4Uy6VeMYHPKcjghlJ_4qnpgigW1NEoBWjhUlCN3sgh8UwNe_bXPa08kbs6-boWHeqZ9yR0Yn6FOMXZtQx1SgKV1_uLfMVG-gJQR5d_uOiZqU141dytz1wYAdZcxu1yZEfkcrZBjhOfSJcwl2FB5lMqv4Lb5nMovROBLWsUWEjWTSzxLdUI0xpCyCgs9aimC2jPP3Kz6j2MQKTIyfqmU6TCWdin8wjoSpvzpmyJ1piTGxGBBArX-5xjs98BAaHKa5rdQahmx1IXZmzMM0tawfwIv8o8mPyon_RxsJUQABG1QE1M1YspFhuqTj43lk8-Kmkjhk1UqK8czvOx0EnTGJnOJvVW5ztPqrYs4Tp4rXh2KIIk6o-3yBzJE6S9bH2wmgFmVL5o4Yn9UzbHRecSko0ucD7U5xu5vPlu5X9dO8Gx9H5MRjs0O15V--Bp8aOV1FfR3-31b_9Wx7x42KCWtHQg7yBe8GMTsRENtTJ673SJIRei14CiCMLM9KZDHYY1wUHIU619IvI7gZfmNjCzOREWEC49kaCpeOWTOnuBAgkDJz_NQ8rGln8qBX62lK4rFUvoQ2kiJfkQaPsppj6te5qWYv-1KX-UC-d5X7AlDKEsl4JyUOBTT5KGDBq5DjWnS_PsXuSfnfROZN-cyS9kIuz7VdD5GwQfV0zzlGhDeAp4iGTHW1yZe8eU_gBjpBoAuAxv8S7HicVFuAIxuWN-jcYGfqibLrKDx2ij92inu8EXnXugsQrBxvtldFEzTp6O7FPigxFmqHWvLZYvh3L1lNANG9PXcT2yzLhZxHlv1UIiTwHRpAMVDZkw5t3uyWMPZcQvVhmTWqHy-j1WJGzLkSr8YZROC4GN4cQC5_h7KWeZIjzQcPClF2foncGAMZEqGK7lWYbpRoY9ZZXnjghiGCa6Dd8WynFXUvIBPIqhoKDlb3xMP7_6stkfStXELenL/https://www.amazon.in/gp/aw/d/B097BH9MD5/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=471a08d4c42cbe16dbf358762716b791&hsa_cr_id=0&qid=1774489357&sr=1-2-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=RIoglrS7x7&ref_=sbx_s_sparkle_sbtcd_asin_1_bkgd&pd_rd_w=ALnPU&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=FJ79MY4RG2QQZW4D3V8E&pd_rd_wg=WwRMl&pd_rd_r=d50897fe-eb26-4147-b1b8-3ccf68570530,B097BH9MD5
VIP,"Safari Cabin Crescent 8 Wheels 56cm Small Trolley Bag Hard Case Polycarbonate 360 Degree Wheeling System Luggage, Travel Bag, Suitcase for Travel, Trolley Bags for Travel, Thyme Green",2099.0,,,4.1,,https://aax-eu-zaz.amazon.in/x/c/JN3du8RXmjWcgDMFPEsNtzEAAAGdJ87MgAoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICDpV_YK/clv1c_ek-wBPHXbcbW3kaJGZWIyd59BH4Gt3Ax_ogsJL382AE_l-f22LYqmZtNaFg4zGV23_KLrA4WooH5EXkSmE_zeNIIrF6gOXp137ogRwXXnsRVB6EBGngGLVjrwM00Z_AzgopvJSGySksGhWmgXWwJyZpIocd8VtXtkPTm60eaTcQYVnYbSlZQXzrn1OdsvpKm1EYBed6Nz8cJUebLtHoQIifSTzuvVB-jhlcAOyQ1qRI67YTigGaGzV57_pCRSN2KhJJOfI6IW8EqgXg0NxR7HA1pfLLsHgx3nG5SVRZozkmmzAA1jCYhnH0rnmV0a6e2xM8gmkChgzvDaeiG8FZ6Kd6x0EaMZ46_5peHw3naUFoN3ffCThd1g_DG2MjxB0FHrap9payGfa4yTc0jUsGh8n12riK-UnPcEOVln_vWy70Ynk7yb1EUxoYCHWdr3H7BA3rnPvf6tbX5MuQ8dmSOHmS37AvXNJGxBRDhZ6jXXRqGBT4RDlJxaTI_ZhPYFVlDyh3-TqD8v40j5wWFPCSlb1l2OODPO7gwLVB19RxZub8LLnaWlFJ5qsfNaGp_DabHMDgwnpbwdNUb_fcb3cAX-Dpy-sq3r_Qr5NVs9MMNHbiS8T37iyhXdJsNGn3sgwI9TWUrkT5l7Ky7K4DhMZfyij-hEY7k5PcIm4ZRU7al-cn6mRB7ndvUJV7e0VAhkwIA2PlXxTp-52iaTEngJvqZf_Qx1mq7ePllTqK9lJZ0qF4Uy6VeMYHPKcjghlJ_4qnpgigW1NEoBWjhUlCN3sgh8UwNe_bXPa08kbs6-boWHeqZ9yR0Yn6FOMXZtQx1SgKV1_uLfMVG-gJQR5d_uOiZqU141dytz1wYAdZcxu1yZEfkcrZBjhOfSJcwl2FB5lMqv4Lb5nMovROBLWsUWEjWTSzxLdUI0xpCyCgs9aimC2jPP3Kz6j2MQKTIyfqmU6TCWdin8wjoSpvzpmyJ1piTGxGBBArX-5xjs98BAaHKa5rdQahmx1IXZmzMM0tawfwIv8o8mPyon_RxsJUQABG1QE1M1YspFhuqTj43lk8-Kmkjhk1UqK8czvOx0EnTGJnOJvVW5ztPqrYs4Tp4rXh2KIIk6o-3yBzJE6S9bH2wmgFmVL5o4Yn9UzbHRecSko0ucD7U5xu5vPlu5X9dO8Gx9H5MRjs0O15V--Bp8aOV1FfR3-31b_9Wx7x42KCWtHQg7yBe8GMTsRENtTJ673SJIRei14CiCMLM9KZDHYY1wUHIU619IvI7gZfmNjCzOREWEC49kaCpeOWTOnuBAgkDJz_NQ8rGln8qBX62lK4rFUvoQ2kiJfkQaPsppj6te5qWYv-1KX-UC-d5X7AlDKEsl4JyUOBTT5KGDBq5DjWnS_PsXuSfnfROZN-cyS9kIuz7VdD5GwQfV0zzlGhDeAp4iGTHW1yZe8eU_gBjpBoAuAxv8S7HicVFuAIxuWN-jcYGfqibLrKDx2ij92inu8EXnXugsQrBxvtldFEzTp6O7FPigxFmqHWvLZYvh3L1lNANG9PXcT2yzLhZxHlv1UIiTwHRpAMVDZkw5t3uyWMPZcQvVhmTWqHy-j1WJGzLkSr8YZROC4GN4cQC5_h7KWeZIjzQcPClF2foncGAMZEqGK7lWYbpRoY9ZZXnjghiGCa6Dd8WynFXUvIBPIqhoKDlb3xMP7_6stkfStXELenL/https://www.amazon.in/gp/aw/d/B097JM2KRC/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=471a08d4c42cbe16dbf358762716b791&hsa_cr_id=0&qid=1774489357&sr=1-3-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=RIoglrS7x7&ref_=sbx_s_sparkle_sbtcd_asin_2_bkgd&pd_rd_w=ALnPU&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=FJ79MY4RG2QQZW4D3V8E&pd_rd_wg=WwRMl&pd_rd_r=d50897fe-eb26-4147-b1b8-3ccf68570530,B097JM2KRC
VIP,Safari,3499.0,15998.0,78.0,4.1,5,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTUxOTE5Nzg5OTAzMzY5OjE3NzQ0ODkzNTc6c3BfYXRmOjMwMDczNDMwNzAyMzUzMjo6MDo6&url=%2FSafari-Trolley-Polypropylene-Wheeling-Suitcase%2Fdp%2FB0FLYJD912%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.qVEFJ_fAgHfmx-KfG06WJPZUkAkdsFYgbYJ7TnjfpMpt8KDe-X2PxT3Na4za3hVQwJXDAnYKmccT_pcsToIzMDXSmgwIdOvbyktCz6W6AgoExeynySUB_uRrfBlakKieJWgPU6SHvyj_j88YYlbEMT6s5bWTPlouYrA5qhRQlJIbrW939ONQyGg7u2GCJA9pcckt1zRWwz8-eKzX1FJ0jLfK5oyjmjEVA6QRwAs-aSSLGOvUMO4OkNxH24AYrW9shlXdOY2YWU26ng7VJvL91LihOpD7pFaXIn7WD8-ukcQ.WvjsNX_6k0BcCnodGuDDYMnl9LJbBIxM0VQ6pezENWI%26dib_tag%3Dse%26keywords%3DVIP%2Bluggage%26qid%3D1774489357%26sr%3D8-1-spons%26aref%3DFioBN7ZrOd%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=FioBN7ZrOd&sp_cr=ZAZ,B0FLYJD912
